"schedule_status","iata_airline","flight_number","service_type","period_from","period_to","days_of_operation","adep_iata","ades_iata","aircraft_type_iata","code_sharing","std_utc","sta_utc","flight.flight_date","adep_icao","ades_icao"
"P","AI","2778","J","06AUG25","07AUG25","34","CCU","DEL","32H"," ",2025-08-05 20:20:00,2025-08-05 23:00:00,2025-08-06 20:20:00,"VECC","VIDP"
"P","AI","278","J","01AUG25","07AUG25","12 4567","CMB","DEL","32T"," ",2025-08-01 06:05:00,2025-08-01 09:45:00,2025-08-01 06:05:00,"VCBI","VIDP"
"P","AI","278","J","01AUG25","07AUG25","12 4567","CMB","DEL","32T"," ",2025-08-01 06:05:00,2025-08-01 09:45:00,2025-08-02 06:05:00,"VCBI","VIDP"
"P","AI","278","J","01AUG25","07AUG25","12 4567","CMB","DEL","32T"," ",2025-08-01 06:05:00,2025-08-01 09:45:00,2025-08-03 06:05:00,"VCBI","VIDP"
"P","AI","278","J","01AUG25","07AUG25","12 4567","CMB","DEL","32T"," ",2025-08-01 06:05:00,2025-08-01 09:45:00,2025-08-04 06:05:00,"VCBI","VIDP"
"P","AI","278","J","01AUG25","07AUG25","12 4567","CMB","DEL","32T"," ",2025-08-01 06:05:00,2025-08-01 09:45:00,2025-08-05 06:05:00,"VCBI","VIDP"
"P","AI","278","J","01AUG25","07AUG25","12 4567","CMB","DEL","32T"," ",2025-08-01 06:05:00,2025-08-01 09:45:00,2025-08-07 06:05:00,"VCBI","VIDP"
"P","AI","278","J","06AUG25","06AUG25","3","CMB","DEL","32T"," ",2025-08-06 08:15:00,2025-08-06 11:55:00,2025-08-06 08:15:00,"VCBI","VIDP"
"P","AI","2793","J","01AUG25","03AUG25","5 7","DEL","RPR","32L"," ",2025-07-31 18:35:00,2025-07-31 20:30:00,2025-08-01 18:35:00,"VIDP","VARP"
"P","AI","2793","J","02AUG25","07AUG25","1234 6","DEL","RPR","32L"," ",2025-08-01 18:35:00,2025-08-01 20:30:00,2025-08-02 18:35:00,"VIDP","VARP"
"P","AI","2793","J","02AUG25","07AUG25","1234 6","DEL","RPR","32L"," ",2025-08-01 18:35:00,2025-08-01 20:30:00,2025-08-04 18:35:00,"VIDP","VARP"
"P","AI","2793","J","02AUG25","07AUG25","1234 6","DEL","RPR","32L"," ",2025-08-01 18:35:00,2025-08-01 20:30:00,2025-08-05 18:35:00,"VIDP","VARP"
"P","AI","2793","J","02AUG25","07AUG25","1234 6","DEL","RPR","32L"," ",2025-08-01 18:35:00,2025-08-01 20:30:00,2025-08-06 18:35:00,"VIDP","VARP"
"P","AI","2794","J","01AUG25","07AUG25","12345 7","RPR","DEL","32L"," ",2025-07-31 21:10:00,2025-07-31 22:45:00,2025-07-31 21:10:00,"VARP","VIDP"
"P","AI","2794","J","01AUG25","07AUG25","12345 7","RPR","DEL","32L"," ",2025-07-31 21:10:00,2025-07-31 22:45:00,2025-08-01 21:10:00,"VARP","VIDP"
"P","AI","2794","J","01AUG25","07AUG25","12345 7","RPR","DEL","32L"," ",2025-07-31 21:10:00,2025-07-31 22:45:00,2025-08-03 21:10:00,"VARP","VIDP"
"P","AI","2794","J","01AUG25","07AUG25","12345 7","RPR","DEL","32L"," ",2025-07-31 21:10:00,2025-07-31 22:45:00,2025-08-04 21:10:00,"VARP","VIDP"
"P","AI","2794","J","01AUG25","07AUG25","12345 7","RPR","DEL","32L"," ",2025-07-31 21:10:00,2025-07-31 22:45:00,2025-08-05 21:10:00,"VARP","VIDP"
"P","AI","2794","J","01AUG25","07AUG25","12345 7","RPR","DEL","32L"," ",2025-07-31 21:10:00,2025-07-31 22:45:00,2025-08-06 21:10:00,"VARP","VIDP"
"P","AI","2797","J","01AUG25","07AUG25","1234567","DEL","RPR","32L"," ",2025-08-01 07:00:00,2025-08-01 08:50:00,2025-08-01 07:00:00,"VIDP","VARP"
"P","AI","2797","J","01AUG25","07AUG25","1234567","DEL","RPR","32L"," ",2025-08-01 07:00:00,2025-08-01 08:50:00,2025-08-02 07:00:00,"VIDP","VARP"
"P","AI","2797","J","01AUG25","07AUG25","1234567","DEL","RPR","32L"," ",2025-08-01 07:00:00,2025-08-01 08:50:00,2025-08-03 07:00:00,"VIDP","VARP"
"P","AI","2797","J","01AUG25","07AUG25","1234567","DEL","RPR","32L"," ",2025-08-01 07:00:00,2025-08-01 08:50:00,2025-08-04 07:00:00,"VIDP","VARP"
"P","AI","2797","J","01AUG25","07AUG25","1234567","DEL","RPR","32L"," ",2025-08-01 07:00:00,2025-08-01 08:50:00,2025-08-05 07:00:00,"VIDP","VARP"
"P","AI","2797","J","01AUG25","07AUG25","1234567","DEL","RPR","32L"," ",2025-08-01 07:00:00,2025-08-01 08:50:00,2025-08-06 07:00:00,"VIDP","VARP"
"P","AI","2797","J","01AUG25","07AUG25","1234567","DEL","RPR","32L"," ",2025-08-01 07:00:00,2025-08-01 08:50:00,2025-08-07 07:00:00,"VIDP","VARP"
"P","AI","2798","J","01AUG25","07AUG25","1234567","RPR","DEL","32L"," ",2025-08-01 09:30:00,2025-08-01 11:05:00,2025-08-01 09:30:00,"VARP","VIDP"
"P","AI","2798","J","01AUG25","07AUG25","1234567","RPR","DEL","32L"," ",2025-08-01 09:30:00,2025-08-01 11:05:00,2025-08-02 09:30:00,"VARP","VIDP"
"P","AI","2798","J","01AUG25","07AUG25","1234567","RPR","DEL","32L"," ",2025-08-01 09:30:00,2025-08-01 11:05:00,2025-08-03 09:30:00,"VARP","VIDP"
"P","AI","2798","J","01AUG25","07AUG25","1234567","RPR","DEL","32L"," ",2025-08-01 09:30:00,2025-08-01 11:05:00,2025-08-04 09:30:00,"VARP","VIDP"
"P","AI","2798","J","01AUG25","07AUG25","1234567","RPR","DEL","32L"," ",2025-08-01 09:30:00,2025-08-01 11:05:00,2025-08-05 09:30:00,"VARP","VIDP"
"P","AI","2798","J","01AUG25","07AUG25","1234567","RPR","DEL","32L"," ",2025-08-01 09:30:00,2025-08-01 11:05:00,2025-08-06 09:30:00,"VARP","VIDP"
"P","AI","2798","J","01AUG25","07AUG25","1234567","RPR","DEL","32L"," ",2025-08-01 09:30:00,2025-08-01 11:05:00,2025-08-07 09:30:00,"VARP","VIDP"
"P","AI","2801","J","02AUG25","07AUG25","1234 67","DEL","BLR","32H"," ",2025-08-01 22:00:00,2025-08-02 00:50:00,2025-08-02 22:00:00,"VIDP","VOBL"
"P","AI","2801","J","02AUG25","07AUG25","1234 67","DEL","BLR","32H"," ",2025-08-01 22:00:00,2025-08-02 00:50:00,2025-08-03 22:00:00,"VIDP","VOBL"
"P","AI","2801","J","02AUG25","07AUG25","1234 67","DEL","BLR","32H"," ",2025-08-01 22:00:00,2025-08-02 00:50:00,2025-08-04 22:00:00,"VIDP","VOBL"
"P","AI","2801","J","02AUG25","07AUG25","1234 67","DEL","BLR","32H"," ",2025-08-01 22:00:00,2025-08-02 00:50:00,2025-08-05 22:00:00,"VIDP","VOBL"
"P","AI","2801","J","02AUG25","07AUG25","1234 67","DEL","BLR","32H"," ",2025-08-01 22:00:00,2025-08-02 00:50:00,2025-08-06 22:00:00,"VIDP","VOBL"
"P","AI","2802","J","01AUG25","06AUG25","1 3 5 7","BLR","DEL","32H"," ",2025-08-01 07:45:00,2025-08-01 10:45:00,2025-08-01 07:45:00,"VOBL","VIDP"
"P","AI","2802","J","01AUG25","06AUG25","1 3 5 7","BLR","DEL","32H"," ",2025-08-01 07:45:00,2025-08-01 10:45:00,2025-08-03 07:45:00,"VOBL","VIDP"
"P","AI","2802","J","01AUG25","06AUG25","1 3 5 7","BLR","DEL","32H"," ",2025-08-01 07:45:00,2025-08-01 10:45:00,2025-08-04 07:45:00,"VOBL","VIDP"
"P","AI","2802","J","01AUG25","06AUG25","1 3 5 7","BLR","DEL","32H"," ",2025-08-01 07:45:00,2025-08-01 10:45:00,2025-08-06 07:45:00,"VOBL","VIDP"
"P","AI","2802","J","02AUG25","02AUG25","6","BLR","DEL","32H"," ",2025-08-02 07:45:00,2025-08-02 10:45:00,2025-08-02 07:45:00,"VOBL","VIDP"
"P","AI","2802","J","05AUG25","07AUG25","2 4","BLR","DEL","32H"," ",2025-08-05 07:45:00,2025-08-05 10:45:00,2025-08-05 07:45:00,"VOBL","VIDP"
"P","AI","2802","J","05AUG25","07AUG25","2 4","BLR","DEL","32H"," ",2025-08-05 07:45:00,2025-08-05 10:45:00,2025-08-07 07:45:00,"VOBL","VIDP"
"P","AI","2803","J","03AUG25","07AUG25","1234  7","DEL","BLR","32K"," ",2025-08-02 18:35:00,2025-08-02 21:30:00,2025-08-03 18:35:00,"VIDP","VOBL"
"P","AI","2803","J","03AUG25","07AUG25","1234  7","DEL","BLR","32K"," ",2025-08-02 18:35:00,2025-08-02 21:30:00,2025-08-04 18:35:00,"VIDP","VOBL"
"P","AI","2803","J","03AUG25","07AUG25","1234  7","DEL","BLR","32K"," ",2025-08-02 18:35:00,2025-08-02 21:30:00,2025-08-05 18:35:00,"VIDP","VOBL"
"P","AI","2803","J","03AUG25","07AUG25","1234  7","DEL","BLR","32K"," ",2025-08-02 18:35:00,2025-08-02 21:30:00,2025-08-06 18:35:00,"VIDP","VOBL"
"P","AI","2804","J","02AUG25","07AUG25","234 67","BLR","DEL","32K"," ",2025-08-01 22:10:00,2025-08-02 01:05:00,2025-08-02 22:10:00,"VOBL","VIDP"
"P","AI","2804","J","02AUG25","07AUG25","234 67","BLR","DEL","32K"," ",2025-08-01 22:10:00,2025-08-02 01:05:00,2025-08-03 22:10:00,"VOBL","VIDP"
"P","AI","2804","J","02AUG25","07AUG25","234 67","BLR","DEL","32K"," ",2025-08-01 22:10:00,2025-08-02 01:05:00,2025-08-05 22:10:00,"VOBL","VIDP"
"P","AI","2804","J","02AUG25","07AUG25","234 67","BLR","DEL","32K"," ",2025-08-01 22:10:00,2025-08-02 01:05:00,2025-08-06 22:10:00,"VOBL","VIDP"
"P","AI","2805","J","01AUG25","07AUG25","1  456","DEL","BOM","32J"," ",2025-08-01 09:00:00,2025-08-01 11:25:00,2025-08-01 09:00:00,"VIDP","VABB"
"P","AI","2805","J","01AUG25","07AUG25","1  456","DEL","BOM","32J"," ",2025-08-01 09:00:00,2025-08-01 11:25:00,2025-08-02 09:00:00,"VIDP","VABB"
"P","AI","2805","J","01AUG25","07AUG25","1  456","DEL","BOM","32J"," ",2025-08-01 09:00:00,2025-08-01 11:25:00,2025-08-04 09:00:00,"VIDP","VABB"
"P","AI","2805","J","01AUG25","07AUG25","1  456","DEL","BOM","32J"," ",2025-08-01 09:00:00,2025-08-01 11:25:00,2025-08-07 09:00:00,"VIDP","VABB"
"P","AI","2805","J","03AUG25","06AUG25","3   7","DEL","BOM","32H"," ",2025-08-03 09:00:00,2025-08-03 11:25:00,2025-08-03 09:00:00,"VIDP","VABB"
"P","AI","2805","J","03AUG25","06AUG25","3   7","DEL","BOM","32H"," ",2025-08-03 09:00:00,2025-08-03 11:25:00,2025-08-06 09:00:00,"VIDP","VABB"
"P","AI","2805","J","05AUG25","05AUG25","2","DEL","BOM","32J"," ",2025-08-05 09:00:00,2025-08-05 11:25:00,2025-08-05 09:00:00,"VIDP","VABB"
"P","AI","2807","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 09:30:00,2025-08-01 12:25:00,2025-08-01 09:30:00,"VIDP","VOBL"
"P","AI","2807","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 09:30:00,2025-08-01 12:25:00,2025-08-02 09:30:00,"VIDP","VOBL"
"P","AI","2807","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 09:30:00,2025-08-01 12:25:00,2025-08-03 09:30:00,"VIDP","VOBL"
"P","AI","2807","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 09:30:00,2025-08-01 12:25:00,2025-08-04 09:30:00,"VIDP","VOBL"
"P","AI","2807","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 09:30:00,2025-08-01 12:25:00,2025-08-05 09:30:00,"VIDP","VOBL"
"P","AI","2807","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 09:30:00,2025-08-01 12:25:00,2025-08-06 09:30:00,"VIDP","VOBL"
"P","AI","2807","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 09:30:00,2025-08-01 12:25:00,2025-08-07 09:30:00,"VIDP","VOBL"
"P","AI","2808","J","01AUG25","07AUG25","12 4567","BLR","DEL","32H"," ",2025-07-31 19:55:00,2025-07-31 22:45:00,2025-07-31 19:55:00,"VOBL","VIDP"
"P","AI","2808","J","01AUG25","07AUG25","12 4567","BLR","DEL","32H"," ",2025-07-31 19:55:00,2025-07-31 22:45:00,2025-08-01 19:55:00,"VOBL","VIDP"
"P","AI","2808","J","01AUG25","07AUG25","12 4567","BLR","DEL","32H"," ",2025-07-31 19:55:00,2025-07-31 22:45:00,2025-08-02 19:55:00,"VOBL","VIDP"
"P","AI","2808","J","01AUG25","07AUG25","12 4567","BLR","DEL","32H"," ",2025-07-31 19:55:00,2025-07-31 22:45:00,2025-08-03 19:55:00,"VOBL","VIDP"
"P","AI","2808","J","01AUG25","07AUG25","12 4567","BLR","DEL","32H"," ",2025-07-31 19:55:00,2025-07-31 22:45:00,2025-08-04 19:55:00,"VOBL","VIDP"
"P","AI","2808","J","01AUG25","07AUG25","12 4567","BLR","DEL","32H"," ",2025-07-31 19:55:00,2025-07-31 22:45:00,2025-08-05 19:55:00,"VOBL","VIDP"
"P","AI","2809","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 09:00:00,2025-08-01 12:00:00,2025-08-01 09:00:00,"VIDP","VOBL"
"P","AI","2809","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 09:00:00,2025-08-01 12:00:00,2025-08-02 09:00:00,"VIDP","VOBL"
"P","AI","2809","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 09:00:00,2025-08-01 12:00:00,2025-08-03 09:00:00,"VIDP","VOBL"
"P","AI","2809","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 09:00:00,2025-08-01 12:00:00,2025-08-04 09:00:00,"VIDP","VOBL"
"P","AI","2809","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 09:00:00,2025-08-01 12:00:00,2025-08-05 09:00:00,"VIDP","VOBL"
"P","AI","2809","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 09:00:00,2025-08-01 12:00:00,2025-08-06 09:00:00,"VIDP","VOBL"
"P","AI","2809","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 09:00:00,2025-08-01 12:00:00,2025-08-07 09:00:00,"VIDP","VOBL"
"P","AI","281","J","01AUG25","07AUG25","2 4567","DEL","CMB","32T"," ",2025-08-01 01:15:00,2025-08-01 05:05:00,2025-08-01 01:15:00,"VIDP","VCBI"
"P","AI","281","J","01AUG25","07AUG25","2 4567","DEL","CMB","32T"," ",2025-08-01 01:15:00,2025-08-01 05:05:00,2025-08-02 01:15:00,"VIDP","VCBI"
"P","AI","281","J","01AUG25","07AUG25","2 4567","DEL","CMB","32T"," ",2025-08-01 01:15:00,2025-08-01 05:05:00,2025-08-03 01:15:00,"VIDP","VCBI"
"P","AI","281","J","01AUG25","07AUG25","2 4567","DEL","CMB","32T"," ",2025-08-01 01:15:00,2025-08-01 05:05:00,2025-08-05 01:15:00,"VIDP","VCBI"
"P","AI","281","J","01AUG25","07AUG25","2 4567","DEL","CMB","32T"," ",2025-08-01 01:15:00,2025-08-01 05:05:00,2025-08-07 01:15:00,"VIDP","VCBI"
"P","AI","281","J","04AUG25","04AUG25","1","DEL","CMB","32T"," ",2025-08-04 01:15:00,2025-08-04 05:05:00,2025-08-04 01:15:00,"VIDP","VCBI"
"P","AI","281","J","06AUG25","06AUG25","3","DEL","CMB","32T"," ",2025-08-06 03:30:00,2025-08-06 07:15:00,2025-08-06 03:30:00,"VIDP","VCBI"
"P","AI","2810","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 16:55:00,2025-07-31 19:55:00,2025-08-01 16:55:00,"VOBL","VIDP"
"P","AI","2810","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 16:55:00,2025-07-31 19:55:00,2025-08-02 16:55:00,"VOBL","VIDP"
"P","AI","2810","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 16:55:00,2025-07-31 19:55:00,2025-08-03 16:55:00,"VOBL","VIDP"
"P","AI","2810","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 16:55:00,2025-07-31 19:55:00,2025-08-04 16:55:00,"VOBL","VIDP"
"P","AI","2810","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 16:55:00,2025-07-31 19:55:00,2025-08-06 16:55:00,"VOBL","VIDP"
"P","AI","2810","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 16:55:00,2025-07-31 19:55:00,2025-08-07 16:55:00,"VOBL","VIDP"
"P","AI","2810","J","05AUG25","05AUG25","2","BLR","DEL","32F"," ",2025-08-05 16:55:00,2025-08-04 19:55:00,2025-08-05 16:55:00,"VOBL","VIDP"
"P","AI","2811","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 13:10:00,2025-08-01 15:00:00,2025-08-01 13:10:00,"VOBL","VABB"
"P","AI","2811","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 13:10:00,2025-08-01 15:00:00,2025-08-02 13:10:00,"VOBL","VABB"
"P","AI","2811","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 13:10:00,2025-08-01 15:00:00,2025-08-03 13:10:00,"VOBL","VABB"
"P","AI","2811","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 13:10:00,2025-08-01 15:00:00,2025-08-04 13:10:00,"VOBL","VABB"
"P","AI","2811","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 13:10:00,2025-08-01 15:00:00,2025-08-05 13:10:00,"VOBL","VABB"
"P","AI","2811","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 13:10:00,2025-08-01 15:00:00,2025-08-06 13:10:00,"VOBL","VABB"
"P","AI","2811","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 13:10:00,2025-08-01 15:00:00,2025-08-07 13:10:00,"VOBL","VABB"
"P","AI","2812","J","01AUG25","07AUG25","1234567","BOM","BLR","32H"," ",2025-08-01 15:55:00,2025-08-01 18:05:00,2025-08-01 15:55:00,"VABB","VOBL"
"P","AI","2812","J","01AUG25","07AUG25","1234567","BOM","BLR","32H"," ",2025-08-01 15:55:00,2025-08-01 18:05:00,2025-08-02 15:55:00,"VABB","VOBL"
"P","AI","2812","J","01AUG25","07AUG25","1234567","BOM","BLR","32H"," ",2025-08-01 15:55:00,2025-08-01 18:05:00,2025-08-03 15:55:00,"VABB","VOBL"
"P","AI","2812","J","01AUG25","07AUG25","1234567","BOM","BLR","32H"," ",2025-08-01 15:55:00,2025-08-01 18:05:00,2025-08-04 15:55:00,"VABB","VOBL"
"P","AI","2812","J","01AUG25","07AUG25","1234567","BOM","BLR","32H"," ",2025-08-01 15:55:00,2025-08-01 18:05:00,2025-08-05 15:55:00,"VABB","VOBL"
"P","AI","2812","J","01AUG25","07AUG25","1234567","BOM","BLR","32H"," ",2025-08-01 15:55:00,2025-08-01 18:05:00,2025-08-06 15:55:00,"VABB","VOBL"
"P","AI","2812","J","01AUG25","07AUG25","1234567","BOM","BLR","32H"," ",2025-08-01 15:55:00,2025-08-01 18:05:00,2025-08-07 15:55:00,"VABB","VOBL"
"P","AI","2813","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 07:00:00,2025-08-01 10:05:00,2025-08-01 07:00:00,"VIDP","VOBL"
"P","AI","2813","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 07:00:00,2025-08-01 10:05:00,2025-08-02 07:00:00,"VIDP","VOBL"
"P","AI","2813","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 07:00:00,2025-08-01 10:05:00,2025-08-03 07:00:00,"VIDP","VOBL"
"P","AI","2813","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 07:00:00,2025-08-01 10:05:00,2025-08-04 07:00:00,"VIDP","VOBL"
"P","AI","2813","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 07:00:00,2025-08-01 10:05:00,2025-08-05 07:00:00,"VIDP","VOBL"
"P","AI","2813","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 07:00:00,2025-08-01 10:05:00,2025-08-06 07:00:00,"VIDP","VOBL"
"P","AI","2813","J","01AUG25","07AUG25","1234567","DEL","BLR","32F"," ",2025-08-01 07:00:00,2025-08-01 10:05:00,2025-08-07 07:00:00,"VIDP","VOBL"
"P","AI","2814","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 13:15:00,2025-08-01 15:55:00,2025-08-01 13:15:00,"VOBL","VIDP"
"P","AI","2814","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 13:15:00,2025-08-01 15:55:00,2025-08-02 13:15:00,"VOBL","VIDP"
"P","AI","2814","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 13:15:00,2025-08-01 15:55:00,2025-08-03 13:15:00,"VOBL","VIDP"
"P","AI","2814","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 13:15:00,2025-08-01 15:55:00,2025-08-04 13:15:00,"VOBL","VIDP"
"P","AI","2814","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 13:15:00,2025-08-01 15:55:00,2025-08-06 13:15:00,"VOBL","VIDP"
"P","AI","2814","J","01AUG25","07AUG25","1 34567","BLR","DEL","32F"," ",2025-08-01 13:15:00,2025-08-01 15:55:00,2025-08-07 13:15:00,"VOBL","VIDP"
"P","AI","2814","J","05AUG25","05AUG25","2","BLR","DEL","32F"," ",2025-08-05 13:15:00,2025-08-05 15:55:00,2025-08-05 13:15:00,"VOBL","VIDP"
"P","AI","2815","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-07-31 19:45:00,2025-07-31 22:25:00,2025-07-31 19:45:00,"VIDP","VOBL"
"P","AI","2815","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-07-31 19:45:00,2025-07-31 22:25:00,2025-08-01 19:45:00,"VIDP","VOBL"
"P","AI","2815","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-07-31 19:45:00,2025-07-31 22:25:00,2025-08-02 19:45:00,"VIDP","VOBL"
"P","AI","2815","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-07-31 19:45:00,2025-07-31 22:25:00,2025-08-03 19:45:00,"VIDP","VOBL"
"P","AI","2815","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-07-31 19:45:00,2025-07-31 22:25:00,2025-08-04 19:45:00,"VIDP","VOBL"
"P","AI","2815","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-07-31 19:45:00,2025-07-31 22:25:00,2025-08-05 19:45:00,"VIDP","VOBL"
"P","AI","2815","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-07-31 19:45:00,2025-07-31 22:25:00,2025-08-06 19:45:00,"VIDP","VOBL"
"P","AI","2817","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 07:55:00,2025-08-01 05:00:00,"VIDP","VOBL"
"P","AI","2817","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 07:55:00,2025-08-02 05:00:00,"VIDP","VOBL"
"P","AI","2817","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 07:55:00,2025-08-03 05:00:00,"VIDP","VOBL"
"P","AI","2817","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 07:55:00,2025-08-04 05:00:00,"VIDP","VOBL"
"P","AI","2817","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 07:55:00,2025-08-05 05:00:00,"VIDP","VOBL"
"P","AI","2817","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 07:55:00,2025-08-06 05:00:00,"VIDP","VOBL"
"P","AI","2817","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 07:55:00,2025-08-07 05:00:00,"VIDP","VOBL"
"P","AI","2818","J","01AUG25","01AUG25","5","BLR","DEL","32H"," ",2025-08-01 09:25:00,2025-08-01 12:15:00,2025-08-01 09:25:00,"VOBL","VIDP"
"P","AI","2818","J","02AUG25","06AUG25","1 3  67","BLR","DEL","32H"," ",2025-08-02 09:25:00,2025-08-02 12:15:00,2025-08-02 09:25:00,"VOBL","VIDP"
"P","AI","2818","J","02AUG25","06AUG25","1 3  67","BLR","DEL","32H"," ",2025-08-02 09:25:00,2025-08-02 12:15:00,2025-08-03 09:25:00,"VOBL","VIDP"
"P","AI","2818","J","02AUG25","06AUG25","1 3  67","BLR","DEL","32H"," ",2025-08-02 09:25:00,2025-08-02 12:15:00,2025-08-04 09:25:00,"VOBL","VIDP"
"P","AI","2818","J","02AUG25","06AUG25","1 3  67","BLR","DEL","32H"," ",2025-08-02 09:25:00,2025-08-02 12:15:00,2025-08-06 09:25:00,"VOBL","VIDP"
"P","AI","2818","J","05AUG25","05AUG25","2","BLR","DEL","32H"," ",2025-08-05 09:25:00,2025-08-05 12:15:00,2025-08-05 09:25:00,"VOBL","VIDP"
"P","AI","2818","J","07AUG25","07AUG25","4","BLR","DEL","32H"," ",2025-08-07 09:25:00,2025-08-07 12:15:00,2025-08-07 09:25:00,"VOBL","VIDP"
"P","AI","2819","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 03:10:00,2025-08-01 06:00:00,2025-08-01 03:10:00,"VIDP","VOBL"
"P","AI","2819","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 03:10:00,2025-08-01 06:00:00,2025-08-02 03:10:00,"VIDP","VOBL"
"P","AI","2819","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 03:10:00,2025-08-01 06:00:00,2025-08-03 03:10:00,"VIDP","VOBL"
"P","AI","2819","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 03:10:00,2025-08-01 06:00:00,2025-08-04 03:10:00,"VIDP","VOBL"
"P","AI","2819","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 03:10:00,2025-08-01 06:00:00,2025-08-05 03:10:00,"VIDP","VOBL"
"P","AI","2819","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 03:10:00,2025-08-01 06:00:00,2025-08-06 03:10:00,"VIDP","VOBL"
"P","AI","2819","J","01AUG25","07AUG25","1234567","DEL","BLR","32H"," ",2025-08-01 03:10:00,2025-08-01 06:00:00,2025-08-07 03:10:00,"VIDP","VOBL"
"P","AI","282","J","01AUG25","07AUG25","1234567","CMB","DEL","32T"," ",2025-07-31 21:20:00,2025-08-01 00:55:00,2025-07-31 21:20:00,"VCBI","VIDP"
